讀取 graph IO 失敗（將以空 feeds 繼續）：No module named 'onnx'
InferenceSession 建立失敗：[ONNXRuntimeError] : 6 : RUNTIME_EXCEPTION : Exception during initialization: unordered_map::at
2026-07-26 07:56:02.007333777 [I:onnxruntime:, inference_session.cc:583 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:1 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 config_options: {  } }
2026-07-26 07:56:03.016023851 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.5/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016028313 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016032928 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016036544 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016040390 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016044928 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016048775 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016052159 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016056390 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.4/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016060698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016064698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016068082 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016071852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016077467 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016081313 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016084775 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016088698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016092467 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016097159 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.19/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016100698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016105006 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016108698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016112236 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.2/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016116083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016120236 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016123852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016127698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.17/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016134929 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016138775 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.1/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016143237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016147006 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016151852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016156544 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016165852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016170314 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016174083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.0/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016177929 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.48/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016182544 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.48/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016186544 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.48/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016190852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016195083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016199237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016203160 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016206698 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016211006 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016214775 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016218622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.47/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016223083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016227545 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016231006 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016235083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016239083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.17/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016243083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.3/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016248699 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016254160 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016257545 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016260852 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.46/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016265468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016269853 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016273622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016277468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016282237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016286237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.45/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016290699 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016294314 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016298468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016302314 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016306083 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.44/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016310545 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016314237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Unsqueeze_7_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016318391 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.7/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016322237 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016325776 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016331007 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016335391 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.43/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016339314 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Unsqueeze_6_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016343468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016347468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016351622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016356545 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016360622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016364622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016369468 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Gather_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016373084 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.42/self_attn/Shape_1_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016377930 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016381699 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/tp_encoders.7/self_attn/Gather_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016385930 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Shape_2_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016390699 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Gather_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016394622 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Shape_3_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016398469 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Unsqueeze_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016402392 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Gather_output_0'. It is no longer used by any node.
2026-07-26 07:56:03.016406315 [I:onnxruntime:, graph.cc:4288 CleanUnusedInitializersAndNodeArgs] Removing initializer '/encoder/encoders.41/self_attn/Unsqueeze_1_output_0'. It is no longer used by any node.
